# Created by Octave 5.2.0, Wed Dec 04 11:42:07 2024 JST <takasaki@swallow>
# name: simpleVDH
# type: matrix
# rows: 51
# columns: 3
 7 0 10
 7 6.5031853771211825 10
 7.4081036709808537 13.461962844683278 9.4999999999999982
 7.7948701079620308 20.808868778045039 8.9999999999999982
 8.1633326527834207 28.481892389488863 8.4999999999999982
 8.5158675424175083 36.424846773836556 7.9999999999999982
 8.8543774484714621 44.587427199070859 7.4999999999999991
 9.1804139340228001 52.92505201193206 6.9999999999999991
 9.4952619763753763 61.398563693395573 6.4999999999999991
 9.8000000000000007 69.973850147693994 5.9999999999999982
 10.082206281000152 78.619317701091461 5.5137304340490338
 10.307398101404992 87.307451135549599 5.0794665499567735
 10.477137560056168 96.022703609388245 4.6994688034520555
 10.59409038035434 104.7576792254776 4.3737371945348782
 10.659994100616432 113.50995947558802 4.1022717232052486
 10.688390789725231 122.27968174152832 3.8713419554141248
 10.714644940001692 131.06770401031133 3.6426726433518426
 10.740834916649851 139.87499683989304 3.4140033312895608
 10.76696118796503 148.70264465247402 3.1853340192272777
 10.79302421657461 157.551860324253 2.9566647071650012
 10.819024459533615 166.42400218545325 2.7279953951027225
 10.844962368418217 175.32059390844989 2.4993260830404447
 10.870838389417255 184.24334787196383 2.2706567709781664
 10.896652963421774 193.19419272806581 2.0419874589158922
 10.92240652611269 202.17530607429288 1.8133181468536186
 10.948099508046573 211.18915335607079 1.5846488347913472
 10.973732334739632 220.23853440851275 1.355979522729075
 10.99930542674994 229.32663940909873 1.1273102106668014
 11.024819199757934 238.45711647612359 0.89864089860453211
 11.05027406464526 247.63415374020613 0.66997158654226063
 11.069091740980847 256.86259133766407 0.44873510355865315
 11.051129548276023 266.14733009947861 0.26900692383778485
 10.992440716784619 275.49161289174975 0.13501260652936928
 10.892366952503263 284.89568422647932 0.046752151633407117
 10.74975251067028 294.35536328623732 0.0042255591498983692
 10.56976820937888 303.86154669602553 1.8271098919545432e-13
 10.382677881933756 313.40592557919433 1.8198594558753586e-13
 10.19215384499255 322.97955324302131 1.834360328033728e-13
 9.9979997999598105 332.57223002586528 1.834360328033728e-13
 9.7999999999998177 342.17235739726044 1.8198594558753586e-13
 9.597916440561276 351.76677868962349 1.8126090197961738e-13
 9.3914855054989257 361.34060654125858 1.8271098919545432e-13
 9.1804139340226065 370.87703769368261 1.8126090197961738e-13
 8.9643739324057901 380.35715656892143 1.8198594558753586e-13
 8.7429971977575534 389.75973011059364 1.8198594558753586e-13
 8.5158675424172987 399.06099776922548 1.8126090197961738e-13
 8.2825116963392453 408.23446231351119 1.834360328033728e-13
 8.0423877051530166 417.25068941812418 1.8271098919545432e-13
 7.7948701079618008 426.07712676400399 1.8234846739149509e-13
 7.5392307299880681 434.67795670650645 1.8307351099941354e-13
 7.2746133917890399 443.01400038261204 1.8162342378357661e-13


